Name,Department,Date,Title,Review,Rating
Krankenhaus der evangelisch-lutherischen Diakonissenanstalt Marienstift,Entbindung,19.09.2020,Arzt und Schwestern waren eine Zumutung,"['Ich habe meine Tochter vor 15 Monaten bekommen.', 'Die Entbindung dauerte ewig. Der Muttermund wollte sich nicht öffnen, die Fruchtblase nicht platzen und meine Tochter war ein Sternengucker, hatte die Nabelschnur um den Hals und der Kopf blieb stecken. Alles sicherlich nichts ungewöhnliches, aber der Arzt wollte trotz Bitten der Hebamme nicht rein. Nachdem ich bereits 18 Stunden mit heftigen Wehen zugebracht hatte, teilten mir die Hebammen mit, sie könnten mein Kind nicht holen, es müsse ein Kaiserschnitt gemacht werden und sie würden den zuständigen Arzt reinbestellen. Es war zu der Zeit etwa 23.30 Uhr. Die Hebammen kamen mit Verstärkung wieder, aber es war nicht der gewünschte Arzt. Die Hebammen teilten mir mit, dass der Arzt nicht kommen würde. Mein Mann und ich waren entsetzt und fragten wie das sein könne. Wir haben keine genaue Aussage bekommen, aber durch die Blume klang es wie der Arzt hätte kein Bock um die Uhrzeit noch zu kommen. Ich hatte mir die Geburt meiner Tochter etwas anders vorgestellt. Eine Hebamme saß auf meinem Brustkorb, einer hielt mein Bein und noch ein anderer schnitt an mir rum und mir wurde zugerufen ich solle pressen oder atmen etc. Meine Tochter war endlich da...sie war ganz blau und gab keinen Ton von sich. Aber sie lebte und wir waren heilfroh, dass es vorbei war. Ich kann nur sagen, dass die Hebammen uns super behandelt haben und sehr nett waren.', '', 'Die Schwestern auf Station dagegen waren furchtbar. Mir wurde angeordnet 48 Stunden meine Tochter nicht alleine zu heben und nicht alleine ins Bad zu gehen. Ich versuchte so wenig wie möglich zu klingeln und holte oft meinen Mann zu Hilfe. Wenn ich aber dann doch mal klingeln musste, wurden die Schwestern sehr ungemütlich. Keine einzige Schwester blieb bei meiner Tochter oder bei mir, wenn ich ins Bad musste. Mir hätte was passieren können und keiner hätte es bemerkt und dafür habe ich geklingelt. Dazu hatte jede Schwester eine andere Stillmethode und wollte sie uns aufzwingen.']","['', '', 'Gesamtzufriedenheit:', 'weniger zufrieden', '', 'Qualität der Beratung:', 'weniger zufrieden', '', 'Mediz. Behandlung:', 'weniger zufrieden', '', 'Verwaltung und Abläufe:', 'weniger zufrieden', '', 'Ausstattung und Gestaltung:', 'weniger zufrieden', '', '', '']"
Krankenhaus der evangelisch-lutherischen Diakonissenanstalt Marienstift,Entbindung,21.07.2020,Geburt sek.  Sectio,"['- Die Kreißsäle sind sehr veraltet, z.B. Ist die Toilette teilweise sehr weit weg und 2 Kreißsäle sind sehr klein', '- mit den Hebammen muss man Glück haben, es gibt sehr nette, aber auch sehr unfreundliches Personal', '- leider ist nur eine Hebamme anwesend, daher steht sie einem kaum zur Verfügung']","['', '', 'Gesamtzufriedenheit:', 'weniger zufrieden', '', 'Qualität der Beratung:', 'unzufrieden', '', 'Mediz. Behandlung:', 'weniger zufrieden', '', 'Verwaltung und Abläufe:', 'weniger zufrieden', '', 'Ausstattung und Gestaltung:', 'unzufrieden', '', '', '']"
Krankenhaus der evangelisch-lutherischen Diakonissenanstalt Marienstift,Heraklitos,23.03.2020,Beispielhaft in Niedersachsen,"['Mein besonderer Dank gilt allen:', '', 'Herrn Dr. Prönnecke u. seinem Team an Ärztinnen u. Ärzten in der Aufnahme, Anamnese, den Therapeuten  u.TherapeutInnen  ', 'Den Damen des Sekretariats', 'Den Damen der Diagnostik u. Röntgenabtlg.', 'Den Schwestern, Nachtschwestern  und Pflegern', 'Dem Team der Caterer', 'Last but not least: den freundlichen Damen im Empfang u. am Telefon']","['', '', 'Gesamtzufriedenheit:', 'sehr zufrieden (Exzellent)', '', 'Qualität der Beratung:', 'sehr zufrieden (Exzellent)', '', 'Mediz. Behandlung:', 'sehr zufrieden (Exzellent)', '', 'Verwaltung und Abläufe:', 'sehr zufrieden (Exzellent)', '', 'Ausstattung und Gestaltung:', 'sehr zufrieden', '', '', '']"
Krankenhaus der evangelisch-lutherischen Diakonissenanstalt Marienstift,Entbindung,02.08.2019,Kompetentes nettes Entbindungsteam,"['Die Geburt hat sich sehr in die Länge gezogen doch das Hebammenteam hat mich hierbei ganz toll unterstützt. Auch der Anesthesist war bei dem legen der dann irgendwann notwendigen PDA sehr angenehm und machte trotz des Trubels an dem Tag einen entspannten Eindruck. Das nähen nach der Geburt war zwar nicht sehr schön, aber ich habe bereits am nächsten Tag wieder auf auf meinem Damm sitzen können. Der Dammschnitt ist sehr gut und ohne Komplikationen verheilt.', 'Auch der anschließende Aufenthalt auf der Station war sehr angenehm. Die Schwestern waren sehr hilfsbereit und sogar das Essen war lecker. Vor allen Dingen das Frühstücksbuffet war super.']","['', '', 'Gesamtzufriedenheit:', 'sehr zufrieden', '', 'Qualität der Beratung:', 'sehr zufrieden', '', 'Mediz. Behandlung:', 'sehr zufrieden', '', 'Verwaltung und Abläufe:', 'sehr zufrieden', '', 'Ausstattung und Gestaltung:', 'sehr zufrieden', '', '', '']"
Krankenhaus der evangelisch-lutherischen Diakonissenanstalt Marienstift,Verstoß melden,29.07.2019,Sehr zufrieden,"['Vielen Dank an die Schwestern der Station C2. Sehr freundlich und hilfsbereit. Trotz des heißen Wetters waren alle sehr lieb.', 'Einen großen Dank an Anästhesie Team. Leider musste ich vor der OP im Vorraum etwas warten. Die Zeit wurde aber durch das Team sehr kurzweilig. Es wurde genau erklärt, was während der OP (Anästhesie) passiert. Ich durfte auch auf eigenen Wunsch länger im Aufwachraum bleiben (Klimatisiert:)). Es waren an diesem Tag 39 Grad in Braunschweig.', 'Das Essen war nicht so gut. Durch das heiße Wetter waren Wurst, Butter und Käse leider nicht gut gekühlt worden. Hier könnte das KH nachbessern. ', 'Die Organisation der Voruntersuchung und Abläufe waren sehr gut.', 'Das Wlan war auch sehr gut.']","['', '', 'Gesamtzufriedenheit:', 'sehr zufrieden', '', 'Qualität der Beratung:', 'sehr zufrieden', '', 'Mediz. Behandlung:', 'sehr zufrieden', '', 'Verwaltung und Abläufe:', 'sehr zufrieden', '', 'Ausstattung und Gestaltung:', 'sehr zufrieden', '', '', '']"
Krankenhaus der evangelisch-lutherischen Diakonissenanstalt Marienstift,Frauen,06.07.2019,Gute Versorgung,"['Gutes, kompetentes und freundliches Pflegepersonal! ', 'Ärztliche Versorgung gut !', 'Zimmer und sanitäre Anlagen in Ordnung; zum Glück hatte ich eine eine sehr nette Bettnachbarin, was auch nicht unerheblich für den Heilungsprozess ist!!', 'Lediglich das sehr warme Wetter und der Baustellenlärm waren zu bemängeln, ist aber ja höhere Gewalt!', 'Durfte an einem Sonntag nach Hause, sehr gut, trotz Wochenende! ', 'Würde das Krhs wieder nehmen, wenn ich eine Gynäkologische Erkrankung hätte.']","['', '', 'Gesamtzufriedenheit:', 'sehr zufrieden', '', 'Qualität der Beratung:', 'sehr zufrieden', '', 'Mediz. Behandlung:', 'sehr zufrieden', '', 'Verwaltung und Abläufe:', 'sehr zufrieden', '', 'Ausstattung und Gestaltung:', 'zufrieden', '', '', '']"
Krankenhaus der evangelisch-lutherischen Diakonissenanstalt Marienstift,Chirurgie,10.04.2019,Pflege sehr gut - medizinische Versorgung fraglich,"[""Da ich vor vielen Jahren meine beiden Söhne dort zur Welt gebracht habe und dort nur Gutes erfahren hatte, und da meine Mutter vor einigen Jahren ebenfalls sehr gut dort aufgehoben war (Behandlung und Pflege), bin ich voller Vertrauen zu einer geplanten Gallenblasen-OP in eben dieses Krankenhaus gegangen. Über die stationäre Pflege kann man wirklich nicht klagen, die ist sehr gut, die PflegerInnen sehr aufmerksam, freundlich, verständnisvoll und hilfsbereit. OP ist auch allgemein gut verlaufen, allerdings habe ich mich gewundert, wie mit der Wundversorgung verfahren wurde. Dies ist mir letztendlich auch zum Nachteil geworden, so dass ich als Fazit sagen muss: Das Vertrauen, das ich in die medizinische Behandlung gesetzt hatte, ist mir ziemlich verloren gegangen. Müsste ich noch einmal entscheiden, würde ich diese doch eigentlich 'harmlose' OP nicht noch einmal in diesem Haus machen lassen.""]","['', '', 'Gesamtzufriedenheit:', 'weniger zufrieden', '', 'Qualität der Beratung:', 'weniger zufrieden', '', 'Mediz. Behandlung:', 'unzufrieden', '', 'Verwaltung und Abläufe:', 'zufrieden', '', 'Ausstattung und Gestaltung:', 'sehr zufrieden', '', '', '']"
Krankenhaus der evangelisch-lutherischen Diakonissenanstalt Marienstift,Verstoß melden,04.04.2019,Klinik meines Vertrauens,"['Die menschliche Komponente macht in dieser kleinen Klinik den positiven Unterschied. ', 'Sicherlich ist nicht alles modern und optimal was die Ausstattung betrifft. Die Betten sind teilweise alt und die Matrazen durchgelegen, was bei Rückenbeschwerden und langen Liegezeiten zusätzliche Probleme macht. Auch die sanitären Bedingungen (1 Durchgangsbad für zwei Zimmer mit 4 Patienten) sind nicht optimal. Ja, und auch die Essenbestellung hat zu 50 Prozent nicht richtig funktioniert. Sicherlich sind das Punkte, die einem Privatpatienten, der hohe Versicherungskosten aufbringt, unangenehm auffallen.', 'Andererseits werden diese Mängel durch die engagierte und kompetente pflegerische und medizinische Betreuung schnell in den Hintergrund gedrängt. Das, was für mich als hilfesuchender Patient wichtig ist, nämlich eine hochprofessionelle und letzlich erfolgreiche Behandlung in einer Umgebung, in der man das gute Gefühl hat, dass sich alle Mitarbeiter bestmöglich um die Patienten bemühen, genau das findet man im Marienstift Braunschweig.']","['', '', 'Gesamtzufriedenheit:', 'sehr zufrieden (ein überdurchschnittlich bemühtes Personal)', '', 'Qualität der Beratung:', 'sehr zufrieden', '', 'Mediz. Behandlung:', 'sehr zufrieden (besonderes Lob gebührt dem Chefarzt der Gefäßchirurgie)', '', 'Verwaltung und Abläufe:', 'sehr zufrieden (von der Empfangsdame über die Sekretärinnen bis zur Reinigungsfrau - alle sehr entgegenkommend)', '', 'Ausstattung und Gestaltung:', 'weniger zufrieden (schlechtes Bett (Matraze, Kissen, Decken zu alt!), Durchgangsbad)', '', '', '']"
Krankenhaus der evangelisch-lutherischen Diakonissenanstalt Marienstift,Chirurgie,28.03.2019,Offenbar kein Interesse an einer Qualitätsverbesserung,"['Es stimmt leider auch heute noch: die Unterbringung entspricht nicht dem heutigen Standard, erst recht nicht, wenn man als Privatpatient dafür zur Kasse gebeten wird. Nach wie vor gibt es je Zimmer nur einen Fernseher, nach wie vor klappt die Essenbestellung nicht. In den seltensten Fällen erhält man das Essen was man bestellt hat. Dies ist besonders bedenklich, wenn man Lebensmittelallergien angegeben hat. Das Essen ist deutlich schlechter, als in anderen Kliniken in Braunschweig oder Wolfsburg bwz. Hannover. Die Bäder sind teilweise so klein, dass man mit Unterarmgehstützen nicht hinein kommt; Schränke stehen so, dass sie nicht genutzt werden können, weil sie zugestellt sind oder gefährlich hinter Eingangs- oder / und Toilettentür stehen. Fenster in den Zimmern können nur geöffnet werden, wenn man das Personal bittet, welches dann auf die Stühle klettert um an die Fenstergriffe zu gelangen. ', 'Ganz bitter ist, dass es niemanden interessiert, wenn man auf Mißstände aufmerksam macht; man erhält ein belangloses Schreiben, wirkliches Interesse wird darin nicht bekundet und wie man hier liest, sind die Probleme seit Jahren die gleichen. ', 'Die medizinische Versorgung war sehr gut; allerdings wurde ich von einem Belegarzt operiert und nicht von einem Arzt des Krankenhauses. Das Anästhesieteam des Hauses war sehr kompetent, ebenso das Team im Aufwachraum. Leider trifft dieses nicht auf das Team der Station C1 zu; auch wenn man Personalmangel dafür verantwortlich machen kann, waren deutliche Mängel sichtbar. ', 'Ich würde das Krankenhaus nicht wieder wählen, wenn es Alternativen gibt.']","['', '', 'Gesamtzufriedenheit:', 'unzufrieden', '', 'Qualität der Beratung:', 'unzufrieden', '', 'Mediz. Behandlung:', 'sehr zufrieden (Betreuung durch Belegarzt)', '', 'Verwaltung und Abläufe:', 'unzufrieden', '', 'Ausstattung und Gestaltung:', 'unzufrieden', '', '', '']"
Krankenhaus der evangelisch-lutherischen Diakonissenanstalt Marienstift,Urologie,27.03.2019,Endlich Diagnose bekommen,"['Ich habe nach mehreren Arztbesuchen endlich eine passende Diagnose. Die Ärzte und Pfleger sind nett und man fühl sich gut aufgehoben. Meine Bettnachbarin hat widerum eine extreme Lungenentzündung und scharcht und hustet die ganze Nacht durch, weshalb ich immer wieder wach wurde. Von dem Essen will ich gar nicht sprechen.']","['', '', 'Gesamtzufriedenheit:', 'zufrieden', '', 'Qualität der Beratung:', 'zufrieden', '', 'Mediz. Behandlung:', 'sehr zufrieden', '', 'Verwaltung und Abläufe:', 'weniger zufrieden', '', 'Ausstattung und Gestaltung:', 'unzufrieden', '', '', '']"
Krankenhaus der evangelisch-lutherischen Diakonissenanstalt Marienstift,Entbindung,10.08.2018,Kompetentes und freundliches Personal,"['Ich habe unsere beiden Töchter dort entbunden (2016 sek. Sectio, 2018 spontan) und bin in jeder Hinsicht voll zufrieden gewesen. ', 'Hebammen, Ärzte und Pfleger waren sehr kompetent und freundlich. Trotz stressiger Situationen (2018 war an dem Tag ein echter Ansturm an Frauen, die entbinden wollten) hat man sich Zeit genommen und ich habe mich nie allein gelassen gefühlt. ', 'Es wurden keine Entscheidungen über meinen Kopf hinweg getroffen, sondern so gut es ging auf meine Wünsche eingegangen. Gerade beim KS war es ein Segen, dass ich noch relativ lange versuchen durfte, das Kind spontan zu bekommen - die Ärztin hat bis zum letztmöglichen Zeitpunkt gewartet, ohne das Kind zu gefährden, obwohl das den nachfolgenden OP-Ablauf verschoben hat. Die zweite Geburt ist dann ganz in Ruhe ohne wirkliches Eingreifen von Ärzten/Hebammen erfolgt, ebenfalls so viel toller als ich bei einer Geburt nach Kaiserschnitt zu hoffen gewagt hatte.', 'Das Personal auf der Station ist ebenfalls kompetent und sehr freundlich - ein tolles Krankenhaus!']","['', '', 'Gesamtzufriedenheit:', 'sehr zufrieden', '', 'Qualität der Beratung:', 'sehr zufrieden', '', 'Mediz. Behandlung:', 'sehr zufrieden', '', 'Verwaltung und Abläufe:', 'sehr zufrieden', '', 'Ausstattung und Gestaltung:', 'zufrieden', '', '', '']"
Krankenhaus der evangelisch-lutherischen Diakonissenanstalt Marienstift,Entbindung,24.04.2018,kompetentes und einfühlsames Entbindungsteam!,"['Ich habe im Marienstift Braunschweig meine zweite Tochter entbunden und war höchst zufrieden mit der Klinik, der fachlichen Kompetenz aller behandelnden ÄrztInnen und Hebammen wie auch mit der Betreuung. Ich fühlte mich zu jedem Zeitpunkt der Geburt gut aufgehoben und bestens unterstützt. Auch als entgegegen meiner ""Planung"" im Verlauf der Geburt ein Kaiserschnitt fällig wurde, war der Verlauf für mich transparent und meine Wünsche (Kaisergeburt) wurden trotz des Zeitdrucks berücksichtigt, so dass ich trotz der Komplikationen ein positives Geburtserlebnis hatte. Alle Schwestern, ÄrtzInnen und Hebammen waren sehr einfühlsam und zeigten einen sensiblen Umgang mit der Geburts- und Nachgeburtssituation. Ich kann die Entbindungsstation des Marienstiftes wärmstens weiterempfehlen!']","['', '', 'Gesamtzufriedenheit:', 'sehr zufrieden', '', 'Qualität der Beratung:', 'sehr zufrieden', '', 'Mediz. Behandlung:', 'sehr zufrieden', '', 'Verwaltung und Abläufe:', 'zufrieden', '', 'Ausstattung und Gestaltung:', 'zufrieden', '', '', '']"
Krankenhaus der evangelisch-lutherischen Diakonissenanstalt Marienstift,Handchirurgie,12.04.2018,Sehr gute Behandlung,"['Ich kann diese Klinik nur empehlen.Super nette Ärzte und Pfleger geben sich viel Mühe auch wenn man kein Privatpatient ist.Ich fühlte mich sehr gut aufgehoben,das hatte ich so noch in keinem anderen Krankenhaus.Die Ärzte nehmen sich viel Zeit und erklären alles verständlich .Einfach super']","['', '', 'Gesamtzufriedenheit:', 'sehr zufrieden', '', 'Qualität der Beratung:', 'sehr zufrieden', '', 'Mediz. Behandlung:', 'sehr zufrieden', '', 'Verwaltung und Abläufe:', 'sehr zufrieden', '', 'Ausstattung und Gestaltung:', 'sehr zufrieden', '', '', '']"
Krankenhaus der evangelisch-lutherischen Diakonissenanstalt Marienstift,Hals-Nasen-Ohren,14.02.2018,"medizinische Behandlung gut, Ärzte gut, Service nur mäßig","['Ich wurde im Februar 2018 an der Nase und an den Tuben operiert. Die Grundversorgung lief über GKV mit Wahlleistungen, die HNO-ärztliche Behandlung hingegen rein privat.', 'Gegen die medizinische Behandlung lässt sich nichts einwenden. Der Service der Unterbringung war jedoch nicht so gut. Es fing schon damit an, dass ich am Tag der vollstationären Aufnahme nicht auf der Essensliste auftauchte und die Schwester meine Essenswünsche nicht aufnehmen konnte. Daher bestellte sie irgendetwas, das ich nicht mag (und außerdem viel zu kleine Portionen, sodass ich als untergewichtige Person abnahm). Auf meine Initiative hat die Nachtschwester mein Essen umbestellt. Die Umbestellung hielt aber nicht lange, denn wenige Tage später bekam ich wieder ein sehr kleines Essen mit Dingen, die ich bereits abbestellt hatte. Die Qualität des Essens war okay (aber nicht gut). Generell tat sich die Küche schwer, größere Portionen GESUNDEN Essens (Salat, Gemüse, Obst) bereitzustellen.', 'Außerdem pfiff die Heizung. Die Zimmer waren klein und so hellhörig, dass ich nicht richtig schlafen konnte. Außerdem hatten die Fernseher keine Kopfhörer, sondern es mussten immer alle Patienten im Zimmer gemeinsam ein Programm sehen (in Wolfsburg hat z.B. jeder Privatpatient einen eigenen Fernseher, der im Bett integriert ist). Das kostenlose WLAN war sehr langsam und ist laufend zusammengebrochen.', '', 'Die Schwestern waren nett und hilfsbereit, wirkten aber fast immer überlastet. Am letzten Tag erzählte mir noch eine Schwester, dass es fast nur Zweibettzimmer im Marienstift gäbe (bekommt man auch ohne Aufpreis). Ich hatte für diesen Service jedoch bezahlt - und erwarte daher mehr als das!', '', 'Liebes Marienstift, so geht man doch nicht mit seinen (Privat-)Patienten um! Der Service war im Klinikum Wolfsburg deutlich besser! Nehmen Sie sich ein Beispiel daran. Ich hätte nichts dagegen, wenn Sie für ein wenig mehr Service die Gebühr für die ""Wahlleistung Zimmer"" anheben - das zahlt meine Versicherung sowieso.']","['', '', 'Gesamtzufriedenheit:', 'zufrieden (die positiven Punkte überwiegen, sodass ich gerade noch zufrieden bin)', '', 'Qualität der Beratung:', 'sehr zufrieden (Aufnahmegespräche waren angemessen und fast ohne Wartezeit (über Chefarzt-Sekretariat und Privat-Belegarzt))', '', 'Mediz. Behandlung:', 'zufrieden (kleiner Abzug dafür, dass der Beatmungsschlauch bei der Vollnarkose meinen Rachen verletzt hat)', '', 'Verwaltung und Abläufe:', 'weniger zufrieden (Pflegepersonal nett und hilfsbereit, aber fast immer überlastet; Essensbestellung funktioniert nicht richtig)', '', 'Ausstattung und Gestaltung:', 'weniger zufrieden (kleine, alte, hellhörige Zimmer (entspricht nicht dem Standard anderer Häuser); Heizung pfiff; Fernseher nur für das ganze Zimmer; Essen sollte gesünder/flexibler sein)', '', '', '']"
